Time Series 1,Time Series 2
-1.891505899205383479e-01,-3.792947204865345090e-01
-1.694148322559169140e-01,-3.594836448351626523e-01
-1.373576373274730811e-01,-3.273506628268014751e-01
-1.147010136640200795e-01,-3.046177831773074773e-01
-6.310920709004394502e-02,-2.529492518993691763e-01
-3.483317466255129724e-01,-5.380945982023116470e-01
-1.962101165466945685e-01,-3.858953065529174276e-01
-1.683230121914211785e-01,-3.579300724806887546e-01
-1.976439246963706542e-01,-3.871723873151283746e-01
-2.651019169035981893e-01,-4.545513140922728401e-01
-2.352060929330890837e-01,-4.245759571272424981e-01
-1.083653222202261845e-01,-2.976551860517082093e-01
-2.047135285785216252e-01,-3.939229248766235036e-01
-2.767937308605243896e-01,-4.659221926531347258e-01
-7.827703344173847499e-03,-1.968747638589281035e-01
-2.734793861074810151e-01,-4.624445787729141721e-01
-2.456563751495667303e-01,-4.345392335962656727e-01
-3.424802260153011479e-01,-5.312802840770541879e-01
-2.097532442251651419e-01,-3.984700359401139313e-01
6.529223441315601395e-02,-1.233408251986339854e-01
-2.780334462303502008e-01,-4.665823081892774837e-01
-1.261608414441938442e-01,-3.146250404083558161e-01
-6.770727807092005723e-02,-2.560863489073647581e-01
-2.832721122721735263e-01,-4.715655900580471016e-01
-1.230183751772725709e-01,-3.112257952009650497e-01
-1.483464574529157198e-01,-3.364673552152101510e-01
-3.294575299850808214e-01,-5.174914412002984410e-01
6.976041684220340988e-02,-1.181860437549427933e-01
-1.207320107767418244e-01,-3.085905569006520133e-01
-2.387276035917032802e-01,-4.264977716041870037e-01
-2.839880477774576195e-01,-4.716693742584421312e-01
-1.852709045588355197e-01,-3.728629263075128319e-01
-1.024119280541860438e-01,-2.899141820901526834e-01
-2.085113844526291504e-01,-3.959234080170292436e-01
-2.031797163902479553e-01,-3.905010469469171186e-01
-1.411815814251969892e-01,-3.284117566618016126e-01
-3.651449521565300893e-01,-5.522835099857110741e-01
-1.176244319529469173e-01,-3.046709105134574602e-01
-1.114319750813479726e-01,-2.983859127391939037e-01
-9.604981761168999987e-02,-2.829107529612713834e-01
-3.057998627389442170e-01,-4.925673346041911649e-01
-1.422755843296600320e-01,-3.289491317651726532e-01
-3.963580328082411119e-01,-5.829371951004265195e-01
-3.066698055603749307e-01,-4.931541222285850123e-01
-9.893188836311378465e-02,-2.853208991607801837e-01
-1.136153153575255731e-01,-2.999085602732973754e-01
-8.519049314311785692e-02,-2.713875124019955454e-01
-2.684203041136735135e-01,-4.545206381781429772e-01
-3.894363759835272054e-01,-5.754395655546977739e-01
-4.076524652848012020e-01,-5.935580513035341177e-01
-2.748336608596738673e-01,-4.606411845077191258e-01
-2.867564104935696467e-01,-4.724654131946958158e-01
-3.108679699634170346e-01,-4.964779933845450688e-01
-1.319797622786528235e-01,-3.174903483309857166e-01
-2.930890068612462263e-01,-4.784996977014001063e-01
-1.037911863386457856e-01,-2.891015243697809822e-01
-2.643209294462791070e-01,-4.495304573192265285e-01
-1.890540301248478661e-01,-3.741622907392409547e-01
-2.595162716443463746e-01,-4.445228081497480388e-01
-2.172162996810416691e-01,-4.021206554780709097e-01
-1.268656988140707820e-01,-3.116674175555311788e-01
-1.976829280808523603e-01,-3.823815536728569775e-01
-3.799430514341762821e-01,-5.645381280372741006e-01
-2.186874183650655556e-01,-4.031784903953665733e-01
-3.244157526034808225e-01,-5.088023647337800437e-01
-4.683601319606339186e-01,-6.526418291215340117e-01
-4.176240648511380105e-01,-6.018003922321752963e-01
-4.079058877059634769e-01,-5.919763907567280325e-01
-1.977309457679728433e-01,-3.816951701992311596e-01
-1.845294553133361160e-01,-3.683869470981520067e-01
-3.154261538292598699e-01,-4.991764592041155746e-01
-1.988368718400974067e-01,-3.824795373060129178e-01
-4.044235592828935855e-01,-5.879581316065460861e-01
-7.747651692010343316e-02,-2.609025431349452639e-01
-3.286270107641470761e-01,-5.119440381715250066e-01
-6.013417388223745164e-01,-7.845493149926461296e-01
-2.324165617710105269e-01,-4.155142345446610208e-01
-5.104349186748133316e-02,-2.340308093562394609e-01
-2.353920524685990945e-01,-4.182685630565522450e-01
-1.225194814769403895e-01,-3.052847338216490014e-01
-3.856690853238233796e-01,-5.683226283574361881e-01
-2.685603250432058164e-01,-4.511017079735714086e-01
-2.553694030866744957e-01,-4.377981753984545032e-01
-3.183787151024249917e-01,-5.006944265582056186e-01
-1.107192014082149234e-01,-2.929214020496191395e-01
-2.857024980659103042e-01,-4.677907382147077908e-01
-3.818899913256371126e-01,-5.638638215848544855e-01
-2.795790627996655453e-01,-4.614380340546945791e-01
-4.447173169288232142e-01,-6.264609803485290396e-01
-2.971000089837133040e-01,-4.787279160215439089e-01
-2.542745444915907038e-01,-4.357862468866828265e-01
-3.300821599485717073e-01,-5.114772097268552864e-01
-3.393022294875625011e-01,-5.205801789628704546e-01
-2.729209317625722053e-01,-4.540813335377421600e-01
-4.067570749722813073e-01,-5.877994819402609927e-01
-3.877647810093220460e-01,-5.686887463542723564e-01
-4.031397685092744654e-01,-5.839448457076715782e-01
-2.631563325172251444e-01,-4.438420753389642481e-01
-1.739511404513417459e-01,-3.545171029608367719e-01
-1.997927973621036468e-01,-3.802385339193891101e-01
-4.487296904097977102e-01,-6.290547556716263866e-01
-3.225373790794391349e-01,-5.027413280003839580e-01
-2.721893168087027304e-01,-4.522717046422539133e-01
-2.991275541733733334e-01,-4.790879364730363243e-01
-1.439269155059372252e-01,-3.237648481263278311e-01
-2.377535554757259917e-01,-4.174685945736690273e-01
-3.836672842726768229e-01,-5.632589863083005133e-01
-2.168011313579139288e-01,-3.962690530957442281e-01
-2.531224243596837953e-01,-4.324661228697386228e-01
-3.539236048989025663e-01,-5.331426375577840160e-01
-4.836104748525110741e-01,-6.627043993445007608e-01
-4.061788823134467874e-01,-5.851472566315939483e-01
-2.592835430598007251e-01,-4.381259255070155123e-01
-3.696141328026206208e-01,-5.483300819927625636e-01
-2.378826786816718164e-01,-4.164717535406404769e-01
-3.745299624747058242e-01,-5.529917222415283717e-01
-3.532860367682883473e-01,-5.316200409962087425e-01
-2.749681794279692504e-01,-4.531739879855333220e-01
-3.013392881365774545e-01,-4.794164612087202237e-01
-2.894568449566012891e-01,-4.674049430457337118e-01
-2.969663958813854032e-01,-4.747849798084760042e-01
-4.610103365664326436e-01,-6.386989674720947585e-01
-4.625281918863894393e-01,-6.400864312319617389e-01
-3.744875432657759906e-01,-5.519149528344059474e-01
-5.121821012463255718e-01,-6.894782431440511505e-01
-2.532316341500737700e-01,-4.303960708069043961e-01
-3.150351035283810996e-01,-4.920673976993754639e-01
-2.816600736232935942e-01,-4.585597883896410654e-01
-2.448737740328695289e-01,-4.216404728029683469e-01
-2.504250492050927313e-01,-4.270582957156260906e-01
-1.944418035065372252e-01,-3.709411618235518571e-01
-2.869326895140751899e-01,-4.632977240340553915e-01
-4.274423581018325091e-01,-6.036726335527766718e-01
-2.066204196102424673e-01,-3.827155010527362178e-01
-4.047429705577859083e-01,-5.807024233860766937e-01
-2.129967958488620527e-01,-3.888201857919298399e-01
-3.543160485085271039e-01,-5.300029416311584640e-01
-3.531439293877821628e-01,-5.286938920916405271e-01
-3.564380971697559963e-01,-5.318506961944506894e-01
-4.038900526127821022e-01,-5.791648550369388193e-01
-4.887192377770759322e-01,-6.638558110194049400e-01
-4.226778349633130705e-01,-5.976757467836760762e-01
-6.298844427584568972e-01,-8.047432612589345835e-01
-5.200855820894978443e-01,-6.948048757154569044e-01
-4.286638626838129018e-01,-6.032432002249676906e-01
-3.398577606179425947e-01,-5.142967112094229964e-01
-3.080999423865668496e-01,-4.823980755099801510e-01
-5.101784750394672274e-01,-6.843353605239601567e-01
-2.629505724709443326e-01,-4.369657804942662649e-01
-2.562445500093389894e-01,-4.301176510989000445e-01
-4.171321362494481710e-01,-5.908627012833821412e-01
-4.706782422635338303e-01,-6.442658424717562227e-01
-4.171684576239379494e-01,-5.906126645892036953e-01
-6.439752694416844836e-01,-8.172756551006439274e-01
-4.671120684968172454e-01,-6.402682051410770736e-01
-5.057486087357332405e-01,-6.787600690129073078e-01
-3.917520710842278264e-01,-5.646184279989944210e-01
-3.982018946312564922e-01,-5.709227215464109939e-01
-3.061808437731232679e-01,-4.787557144106328044e-01
-3.547957539402714633e-01,-5.272242423823247925e-01
-6.103807422540914462e-01,-7.826624229441523362e-01
-3.830497645902409265e-01,-5.551842123340949842e-01
-3.877975214158486672e-01,-5.597843113826570516e-01
-3.263313224539095003e-01,-4.981700301772545858e-01
-1.852487841839391136e-01,-3.569389855628732899e-01
-3.004527642237912466e-01,-4.719940355238824159e-01
-2.995935348710093704e-01,-4.709854527253879430e-01
-5.043759618965317770e-01,-6.756181033069357245e-01
-4.390504585222330114e-01,-6.101424008600505600e-01
-2.932243176274079710e-01,-4.641656386347204344e-01
-5.167942331099273368e-01,-6.875845109005539468e-01
-4.490056761333282576e-01,-6.196444891938637234e-01
-5.839038322052694241e-01,-7.543907593961268754e-01
-3.567302929699631142e-01,-5.270649135264138252e-01
-3.450606394182099135e-01,-5.152425329514184194e-01
-2.814013045716596828e-01,-4.514300510697246693e-01
-4.796175409954691604e-01,-6.494927208244591910e-01
-4.325646544087575207e-01,-6.022858483137463192e-01
-4.307751396127602050e-01,-6.003419287188611619e-01
-5.165817172953609537e-01,-6.859936831087605213e-01
-3.468409026111348714e-01,-5.160976270201267369e-01
-3.943678314069253288e-01,-5.634688966829416445e-01
-5.149648059260751864e-01,-6.839097947247179121e-01
-4.404836447483684858e-01,-6.092721401104393975e-01
-5.225897057541726287e-01,-6.912212911067011634e-01
-3.566578285363152800e-01,-5.251320876935873239e-01
-4.188879846882395119e-01,-5.872045018528259108e-01
-4.735435463322553162e-01,-6.417019060960365007e-01
-5.370327288862708492e-01,-7.050325162314613481e-01
-4.053842731031923052e-01,-5.732250734033677020e-01
-5.047613149472551797e-01,-6.724427139683734067e-01
-3.850556887058251276e-01,-5.525772726072487595e-01
-4.696827843208518649e-01,-6.370441396563705228e-01
-4.340982332553467438e-01,-6.012989469741967241e-01
-3.231206384199074022e-01,-4.901602978677915279e-01
-4.234383697597645657e-01,-5.903165626798703158e-01
-3.828262647568727028e-01,-5.495425792908903428e-01
-4.671689567937007403e-01,-6.337229814828380103e-01
-5.005445647379267449e-01,-6.669358885239261570e-01
-4.734333422306233330e-01,-6.396615544567765266e-01
-4.956508330565175258e-01,-6.617155234686783460e-01
-5.192106334528494571e-01,-6.851113922004452572e-01
-4.646781116830517866e-01,-6.304145293200974498e-01
-5.168556931081731420e-01,-6.824273605942795529e-01
-4.515660662859647956e-01,-6.169725749873501419e-01
-3.755524096915359156e-01,-5.407933513820322169e-01
-5.271825208951771424e-01,-6.922574877572378327e-01
-3.578177151374180021e-01,-5.227262997631272334e-01
-4.314590015610216267e-01,-5.962007969530969120e-01
-5.234554837319616016e-01,-6.880300833047591214e-01
-5.401779372715989069e-01,-7.045849348521178168e-01
-5.349247830679451088e-01,-6.991637728968274068e-01
-4.331203070817090106e-01,-5.971908838142448994e-01
-3.836629414217299638e-01,-5.475647001288549420e-01
-3.787249550887465399e-01,-5.424574912580424346e-01
-4.051394636819806716e-01,-5.687023732186732294e-01
-4.254918545197817203e-01,-5.888847337477383093e-01
-3.496763396678060909e-01,-5.128987853305311262e-01
-2.197632027416769884e-01,-3.828148120033094681e-01
-4.652336414022160693e-01,-6.281140118485210033e-01
-6.251844448509855656e-01,-7.878931744903489021e-01
-3.961569228548125210e-01,-5.586936101192325754e-01
-4.033990290372838072e-01,-5.657632727833623587e-01
-5.544436800131924414e-01,-7.166350795231251070e-01
-3.762211916371683285e-01,-5.382393466197330500e-01
-4.861997728736197066e-01,-6.480442834651657380e-01
-4.582112178287064408e-01,-6.198816845941392817e-01
-5.518232608110567039e-01,-7.133192847448257545e-01
-4.603998946007327175e-01,-6.217210771278153247e-01
-5.289712520962519537e-01,-6.901171950731370686e-01
-4.655488120424162157e-01,-6.265191177580871074e-01
-4.850840373173554987e-01,-6.458783084942714137e-01
-4.960406345444642873e-01,-6.566584743395403878e-01
-4.863758435828680060e-01,-6.468168555884549198e-01
-2.716370211641765398e-01,-4.319008094090404093e-01
-5.315608935462802220e-01,-6.916470624965773695e-01
-5.438477263294432262e-01,-7.037558808896976492e-01
-6.142983334143645724e-01,-7.740280789284431640e-01
-6.921962956561678038e-01,-8.517472379082540179e-01
-4.132975247610234382e-01,-5.726692699765902894e-01
-5.761051139864795667e-01,-7.352972688332618523e-01
-5.847279960474879301e-01,-7.437401676364513436e-01
-6.140525575988787788e-01,-7.728843534851927988e-01
-5.389454950348495643e-01,-6.975965232188521270e-01
-6.181335340051550276e-01,-7.766034029333236388e-01
-6.628982700901688840e-01,-8.211865886560840710e-01
-4.990093021758052472e-01,-6.571156797211179512e-01
-5.076985118612775683e-01,-6.656225581766714861e-01
-6.372887052216577031e-01,-7.950300305478137375e-01
-4.221512070215803769e-01,-5.797094220501384232e-01
-4.450459633962607353e-01,-6.024206792707784697e-01
-4.028823543985228794e-01,-5.600731827154386000e-01
-8.006913246683986518e-01,-9.576978774779885129e-01
-3.157772066278640710e-01,-4.725990964351988732e-01
-6.140321162697213175e-01,-7.706689560356233537e-01
-5.250921598984936711e-01,-6.815435630404914624e-01
-4.760983420731602078e-01,-6.323639224664445724e-01
-4.295984966779691772e-01,-5.856778686563435254e-01
-5.735408995895996398e-01,-7.294336779464335452e-01
-4.793137818993304378e-01,-6.350195818885090437e-01
-4.707605258562826411e-01,-6.262789631931582335e-01
-5.070329390360887034e-01,-6.623636298984267867e-01
-4.909662983132401792e-01,-6.461088593421686621e-01
-4.151103517324598036e-01,-5.700644000334138539e-01
-6.626604225458809783e-01,-8.174255756895490999e-01
-5.961641852301696742e-01,-7.507400612534357309e-01
-5.227044533372645629e-01,-6.770906707441526340e-01
-5.863880820561546692e-01,-7.405842598187697412e-01
-5.480790940983341075e-01,-7.020848516578012122e-01
-6.062706640254379442e-01,-7.600856212928439604e-01
-6.096736406605925973e-01,-7.632974180179215029e-01
-6.316790610711647824e-01,-7.851112793722371253e-01
-5.857350611934790674e-01,-7.389753417648862177e-01
-4.794055716682935064e-01,-6.324535363103318542e-01
-5.959314530727618520e-01,-7.487867240603681696e-01
-3.955031946230438411e-01,-5.481653947067243182e-01
-4.126483553488000666e-01,-5.651171077555654509e-01
-6.111271373955903252e-01,-7.634020658298813489e-01
-3.261818623716241650e-01,-4.782625910162443539e-01
-4.799600979328821904e-01,-6.318462514499232352e-01
-5.987170757337931803e-01,-7.504082792655606404e-01
-5.913658590760788591e-01,-7.428617382460187546e-01
-7.071548460686913895e-01,-8.584550269823149060e-01
-6.046689915726890518e-01,-7.557731008184921384e-01
-5.663134928284110359e-01,-7.172211574788001087e-01
-4.873006964185845891e-01,-6.380115440307922992e-01
-6.694431559002012033e-01,-8.199568145172095868e-01
-4.159248899596971194e-01,-5.662409881111537535e-01
-6.966814782650326832e-01,-8.467996449681691740e-01
-7.078229910970177396e-01,-8.577428558575614925e-01
-6.029061856297406319e-01,-7.526273784428335611e-01
-5.383384345349788713e-01,-6.878605858860881161e-01
-7.481993523190695328e-01,-8.975220931849001715e-01
-5.258196038199550726e-01,-6.749425656693606168e-01
-2.835460670568084041e-01,-4.324688818517006261e-01
-7.135194381952456588e-01,-8.622417383915030875e-01
-5.946930211202711147e-01,-7.432144396686453103e-01
-4.802174143587563671e-01,-6.285375847057779186e-01
-7.411567802227581048e-01,-8.892753363116431276e-01
-6.459824846677537646e-01,-7.938990609393048459e-01
-5.982378958778643563e-01,-7.459521272713740547e-01
-7.347300872867523758e-01,-8.822416092409038901e-01
-4.388232464370953601e-01,-5.861316948908628088e-01
-6.542670974556179520e-01,-8.013721088491631006e-01
-4.660829336082894514e-01,-6.129841448838619922e-01
-5.640095541363790987e-01,-7.107066027392096030e-01
-6.112693638460928724e-01,-7.577618877252904062e-01
-6.479032630884146160e-01,-7.941909006978575825e-01
-5.721718649721792005e-01,-7.182542552714094031e-01
-7.742110167300638723e-01,-9.200877991851768023e-01
-5.867307750785754061e-01,-7.324015896631105305e-01
-5.886805860353061526e-01,-7.341450732311357585e-01
-5.067519474416659619e-01,-6.520097482398810040e-01
-7.398451524338274243e-01,-8.848959083356253696e-01
-5.911302199578434280e-01,-7.359735729754118827e-01
-6.311050430674784995e-01,-7.757406357248783912e-01
-7.632652411850429086e-01,-9.076927165190925573e-01
-4.455989124753237940e-01,-5.898179140364780970e-01
-7.759178771362978955e-01,-9.199280489895285129e-01
-5.380669955012555850e-01,-6.818679822269300139e-01
-6.088265829688982445e-01,-7.524180296636567844e-01
-4.656913145167118628e-01,-6.090728667943414720e-01
-5.263143284990708937e-01,-6.694856324913833756e-01
-6.390334676982176720e-01,-7.819941700559209785e-01
-6.916443611407779857e-01,-8.343941090343492961e-01
-5.585503852659856605e-01,-7.010888263865395764e-01
-6.374773419362550486e-01,-7.798041244964162289e-01
-7.319227232632018465e-01,-8.740374959979727576e-01
-6.481377320362894379e-01,-7.900401442039151068e-01
-6.296929798757390229e-01,-7.713826812585741211e-01
-5.658859391879987877e-01,-7.073625800933727170e-01
-5.174386137364510585e-01,-6.587018449975302614e-01
-7.112953728186601765e-01,-8.523448457953095581e-01
-7.944696679348119961e-01,-9.353050345144555688e-01
-7.340336997241800887e-01,-8.746546123226597302e-01
-6.946382358633705900e-01,-8.350443474258051335e-01
-6.070790797891227886e-01,-7.472700437907642268e-01
-6.554501856029378848e-01,-7.954256560500247986e-01
-4.704262561163906620e-01,-6.101858875470042021e-01
-5.239022257014778194e-01,-6.634456731863936918e-01
-6.432630207193815730e-01,-7.825899398629214687e-01
-6.276466447183107755e-01,-7.667566916591911363e-01
-6.460010621834719746e-01,-7.848938935956550900e-01
-6.750859215759879017e-01,-8.137611946695273435e-01
-6.329950177211298712e-01,-7.714523902430158175e-01
-4.960442940177261506e-01,-6.342834242527326527e-01
-6.764180700336771546e-01,-8.144386168052034636e-01
-5.253455658483867641e-01,-6.631471885192995463e-01
-6.306364116288973864e-01,-7.682187701023726056e-01
-6.913810670549360715e-01,-8.287438217752971514e-01
-6.603177796146427747e-01,-7.974605915681994839e-01
-6.308600322251347592e-01,-7.677825629410192088e-01
-7.112371814631854861e-01,-8.479390930141881277e-01
-5.738151582398878237e-01,-7.102961132432892288e-01
-6.219344039920818856e-01,-7.581940656104896314e-01
-7.580680169087246068e-01,-8.941060488509007254e-01
-7.274735414254152044e-01,-8.632896079471088502e-01
-4.600281722536659901e-01,-5.956219381584396677e-01
-6.097670022010239776e-01,-7.451381328410831006e-01
-6.270240087753444769e-01,-7.621721700523615972e-01
-5.359341276261329057e-01,-6.708589859920723875e-01
-7.134382058943987692e-01,-8.481394283523414623e-01
-6.990160627036366980e-01,-8.334933168086008370e-01
-6.510027349035290012e-01,-7.852556887632898830e-01
-6.187407402168851878e-01,-7.527690624927955154e-01
-6.834842375998367858e-01,-8.172875975076431265e-01
-5.141302986193310165e-01,-6.477083659299927021e-01
-6.293052103684437792e-01,-7.626576554089447013e-01
-6.896020057312881590e-01,-8.227284993854535600e-01
-6.115662434338500208e-01,-7.444664571431546252e-01
-6.606668423168386983e-01,-7.933404480812223936e-01
-7.352230644683879213e-01,-8.676697348470615578e-01
-7.099604476542499265e-01,-8.421798557665057805e-01
-5.747441709664656839e-01,-7.067359904924824798e-01
-6.098245422477596156e-01,-7.415884474294091033e-01
-6.927262864138321596e-01,-8.242619520554829160e-01
-6.386465180203912961e-01,-7.699536194897113051e-01
-8.329130420102377474e-01,-9.639912552389948708e-01
-6.518410454882310745e-01,-7.826900469730931897e-01
-7.916243915964223943e-01,-9.222438583997560890e-01
-7.283795205105465520e-01,-8.587691302612154853e-01
-7.250544833136620682e-01,-8.552139142078185596e-01
-5.493705296047598496e-01,-6.792994604066437958e-01
-6.037108752507780451e-01,-7.334089852935063991e-01
-5.955788381956204081e-01,-7.250458073819807669e-01
-8.017435124882243969e-01,-9.309790212914630381e-01
-6.089385718766732181e-01,-7.379423013412855781e-01
-6.660603349232590009e-01,-7.948319666657756022e-01
-5.675783510997520764e-01,-6.961175673095250094e-01
-8.134457091960958230e-01,-9.417521926360821194e-01
-7.476341417707631498e-01,-8.757075757783089331e-01
-7.808524713054839639e-01,-9.086925397931051585e-01
-5.319892956084901758e-01,-6.595956830646528823e-01
-8.405480427979348246e-01,-9.679204342878343637e-01
-8.728519085927520793e-01,-9.999899897590900366e-01
-5.058066819186088914e-01,-6.327101389823686084e-01
-7.312601962681082313e-01,-8.579287160293286307e-01
-8.004114507952400093e-01,-9.268447206337909750e-01
-6.447287170111931642e-01,-7.709264248875444814e-01
-7.567003703448748064e-01,-8.826622048008672117e-01
-7.146812645095067529e-01,-8.404069146691220960e-01
-8.503945874160643292e-01,-9.758837429861889623e-01
-6.336496841129305446e-01,-7.589020353841262612e-01
-6.312054663585336955e-01,-7.562207042057985662e-01
-6.454166503027052304e-01,-7.701944661862367703e-01
-5.920782852262582718e-01,-7.166183711922158306e-01
-6.310443911834814346e-01,-7.553464398647459221e-01
-7.765049677185703603e-01,-9.005686723355033063e-01
-7.237001742628735856e-01,-8.475252286240738675e-01
-7.886018830437777627e-01,-9.121879815468357799e-01
-6.427254694861216366e-01,-7.660723071183774824e-01
-7.291701030664341499e-01,-8.522773754057262341e-01
-6.047728842987654119e-01,-7.276402875141843030e-01
-8.470921907226436343e-01,-9.697194215752809043e-01
-5.133357048391102850e-01,-6.357224606828062452e-01
-7.411887505440436508e-01,-8.633347293261363076e-01
-7.081728073193529482e-01,-8.300777075814226302e-01
-5.054030065693756457e-01,-6.270665274479874096e-01
-8.107716915668711222e-01,-9.321935327943191574e-01
-7.673397245388610122e-01,-8.885195864439091595e-01
-7.948606068092329835e-01,-9.157981903178543659e-01
-7.584354369724523037e-01,-8.791304436085677354e-01
-6.322962979798432137e-01,-7.527484298660569451e-01
-8.834761411527242148e-01,-1.003685101011060121e+00
-5.946762663604199250e-01,-7.146417575130539213e-01
-5.462463867696975006e-01,-6.659681131396901765e-01
-5.515497839312012429e-01,-6.710274500432309441e-01
-7.526644763825143247e-01,-8.718977873636025722e-01
-7.953725303213236009e-01,-9.143611919015653955e-01
-6.300116318399133775e-01,-7.487553503532027310e-01
-4.750554272677460776e-01,-5.935539096525013214e-01
-7.455990039933441116e-01,-8.638519577932286531e-01
-7.756195092488051834e-01,-8.936266426134549246e-01
-6.901189623000413276e-01,-8.078799839857766507e-01
-6.998794588726336974e-01,-8.173940782431867724e-01
-7.718424631813241010e-01,-8.891103902085504274e-01
-8.833505735023396976e-01,-1.000371518766936862e+00
-5.997092860068268250e-01,-7.164829606990460453e-01
-8.520583646495238916e-01,-9.685844805698863302e-01
-6.518290204199579385e-01,-7.681072899799643583e-01
-8.381539547278155089e-01,-9.541840909506541513e-01
-5.600578011557372227e-01,-6.758395176769941282e-01
-5.690257588279644674e-01,-6.845587698963307988e-01
-7.781169713571742808e-01,-8.934009918351497603e-01
-7.057831191754883049e-01,-8.208178645400863171e-01
-8.013989256267866068e-01,-9.161841119702356373e-01
-9.568866003185916291e-01,-1.071421944349037148e+00
-7.221519482243444754e-01,-8.364371672665451563e-01
-9.924116142800517570e-01,-1.106446426276081585e+00
-8.397519929675648642e-01,-9.535361164775036924e-01
-7.005254978006348887e-01,-8.140586520032695450e-01
-7.664083234009981815e-01,-8.796902280945099184e-01
-7.325119557163324302e-01,-8.455423313189919243e-01
-8.483557420580281061e-01,-9.611343096088831306e-01
-8.192332773986898964e-01,-9.317597585582559905e-01
-9.309147002747243382e-01,-1.043188817325670481e+00
-7.493389842015382163e-01,-8.613604600493716124e-01
-8.235875320362514573e-01,-9.353560902100027663e-01
-5.097761892674741446e-01,-6.212915539203791582e-01
-8.650729050396269715e-01,-9.763348009498075131e-01
-5.756421948888481577e-01,-6.866503474599920942e-01
-6.091543356288661171e-01,-7.199084708909033736e-01
-7.914221989651271105e-01,-9.019220435749070175e-01
-6.343693027887112867e-01,-7.446145840306772623e-01
-6.118937590054441822e-01,-7.218842047923067495e-01
-8.572794800210452593e-01,-9.670148188944523993e-01
-7.027000670607437272e-01,-8.121800281919530073e-01
-6.833565313234968297e-01,-7.925808445140413161e-01
-7.812398291301947406e-01,-8.902082248125519071e-01
-8.230134453994809585e-01,-9.317256546377362669e-01
-8.097330124697390552e-01,-9.181887669602517565e-01
-8.546067929297779253e-01,-9.628058250018420861e-01
-7.503765774206401229e-01,-8.583186200371442087e-01
-8.744708128817078041e-01,-9.821555996397954846e-01
-7.258508532280893988e-01,-8.332781183598163555e-01
-8.605278441299462067e-01,-9.676973225029350534e-01
-8.110963910900002016e-01,-9.180078182080971816e-01
-8.004964991000798058e-01,-9.071496111040052712e-01
-1.013147927110756186e+00,-1.119542460778757409e+00
-7.171026267442439650e-01,-8.232383194927435088e-01
-6.678517546032768371e-01,-7.737283444875219240e-01
-9.853636664020657410e-01,-1.090980892116772516e+00
-6.873152984956638623e-01,-7.926728993756652075e-01
-6.848657367712667199e-01,-7.899634527921537419e-01
-7.727679084917016272e-01,-8.776054802704661428e-01
-8.417975021611470154e-01,-9.463746709568204851e-01
-8.183047468341745345e-01,-9.226212545484683281e-01
-8.041813123088467075e-01,-9.082369014867887058e-01
-8.199947344426609108e-01,-9.237891482732291104e-01
-7.171586225328281383e-01,-8.206916048495864757e-01
-8.395899017247567819e-01,-9.428611970064882941e-01
-6.079909478784044641e-01,-7.110003012497381203e-01
-6.133480731581546497e-01,-7.160952303901981786e-01
-7.813724308754105286e-01,-8.838571383863753628e-01
-8.376566183345192096e-01,-9.398786231903477617e-01
-6.466356853382010383e-01,-7.485947352531902022e-01
-9.667373814365298745e-01,-1.068433224773954748e+00
-8.099454854375190971e-01,-9.113778712102522661e-01
-6.998227595414943103e-01,-8.009914374126270165e-01
-7.543195905999260376e-01,-8.552243108833845753e-01
-9.481073359272236267e-01,-1.048747849588386627e+00
-8.508808364246082112e-01,-9.512568950809209278e-01
-5.629255380032410772e-01,-6.630368939248285631e-01
-8.098161408906301428e-01,-9.096625470009080949e-01
-9.630819053627230897e-01,-1.062663115239008027e+00
-7.832995217972894553e-01,-8.826152896714063445e-01
-7.138196373338940859e-01,-8.128697180927847432e-01
-8.583938432711467614e-01,-9.571779924574719267e-01
-1.021457132265989109e+00,-1.119975106078734406e+00
-8.614045304847637308e-01,-9.596560857798406285e-01
-9.653711643652291841e-01,-1.063356058656073966e+00
-8.217183109710447519e-01,-9.194363024292162567e-01
-9.606382028303047660e-01,-1.058089050286085797e+00
-7.755470400866925074e-01,-8.727305030296801380e-01
-8.204194096718165907e-01,-9.173352482515175765e-01
-7.034899843445435730e-01,-8.001379593709662119e-01
-8.791332587888012196e-01,-9.755131317330471008e-01
-9.583218725781291747e-01,-1.054433405572978710e+00
-9.445077235910555036e-01,-1.040350679431558234e+00
-8.596139928824872989e-01,-9.551881350265455373e-01
-6.771453648796496028e-01,-7.724504574486021902e-01
-6.447097244813388972e-01,-7.397455322605430705e-01
-8.110790364749614900e-01,-9.058453249143763042e-01
-6.061001761564673851e-01,-7.005967113712284755e-01
-8.074594741597033165e-01,-9.016860229307025465e-01
-7.878779729438856183e-01,-8.818343027183460636e-01
-8.391860838331149930e-01,-9.328719627251648161e-01
-8.459794634620323439e-01,-9.393946602532780021e-01
-1.012478265042662695e+00,-1.105622549182756931e+00
-8.743492492463246224e-01,-9.672223908535398929e-01
-9.325296178064925723e-01,-1.025131387668284599e+00
-7.999903647707207188e-01,-8.923205343442951465e-01
-9.192345846344220917e-01,-1.011292926047299590e+00
-8.298546079451237789e-01,-9.216408939957010382e-01
-9.706408195520088711e-01,-1.062154823710120599e+00
-9.008602548073613159e-01,-9.921017512148380124e-01
-8.997250414010713460e-01,-9.906938048722979673e-01
-8.600336100923796634e-01,-9.507294161148506229e-01
